Step,AgentID,agent_id,position,state,products_remaining
161.0,27,27,"(56, 4)",exiting,0
161.0,32,32,"(16, 4)",exiting,0
161.0,33,33,"(25, 3)",exiting,0
161.0,35,35,"(28, 4)",shopping,1
161.0,36,36,"(30, 6)",exiting,0
161.0,37,37,"(48, 8)",shopping,1
161.0,38,38,"(34, 5)",shopping,1
161.0,40,40,"(29, 6)",dwelling,2
161.0,41,41,"(19, 1)",shopping,1
161.0,42,42,"(40, 5)",shopping,1
161.0,43,43,"(30, 5)",exiting,0
161.0,44,44,"(35, 2)",shopping,1
161.0,45,45,"(33, 1)",shopping,1
161.0,46,46,"(28, 6)",shopping,2
161.0,47,47,"(10, 3)",shopping,1
161.0,48,48,"(27, 6)",shopping,1
161.0,49,49,"(14, 6)",shopping,1
161.0,50,50,"(30, 4)",shopping,1
161.0,51,51,"(18, 2)",shopping,1
161.0,52,52,"(44, 6)",shopping,1
161.0,53,53,"(5, 7)",shopping,1
161.0,54,54,"(26, 5)",shopping,1
161.0,55,55,"(13, 5)",shopping,2
161.0,56,56,"(16, 5)",shopping,1
161.0,57,57,"(13, 4)",shopping,2
161.0,58,58,"(53, 3)",exiting,0
161.0,59,59,"(28, 5)",shopping,2
161.0,60,60,"(1, 2)",shopping,1
161.0,61,61,"(10, 5)",shopping,2
161.0,62,62,"(33, 6)",shopping,1
161.0,63,63,"(20, 6)",shopping,2
161.0,64,64,"(1, 6)",shopping,1
161.0,65,65,"(11, 6)",exiting,0
161.0,66,66,"(9, 6)",shopping,1
161.0,67,67,"(41, 5)",shopping,2
161.0,68,68,"(9, 4)",shopping,1
161.0,69,69,"(8, 4)",shopping,1
161.0,70,70,"(16, 6)",dwelling,2
161.0,71,71,"(2, 3)",shopping,1
161.0,72,72,"(6, 2)",shopping,2
161.0,73,73,"(8, 3)",shopping,2
161.0,74,74,"(51, 4)",shopping,2
161.0,75,75,"(48, 5)",shopping,1
161.0,76,76,"(3, 2)",shopping,2
161.0,77,77,"(7, 4)",shopping,2
161.0,78,78,"(5, 4)",shopping,2
161.0,79,79,"(3, 6)",shopping,1
161.0,80,80,"(1, 4)",shopping,2
162.0,22,22,"(32, 6)",exiting,0
162.0,25,25,"(2, 4)",exiting,0
162.0,27,27,"(57, 4)",exiting,0
162.0,32,32,"(15, 4)",exiting,0
162.0,33,33,"(24, 3)",exiting,0
162.0,35,35,"(29, 4)",shopping,1
162.0,36,36,"(30, 6)",exiting,0
162.0,37,37,"(48, 8)",dwelling,1
162.0,38,38,"(34, 5)",shopping,1
162.0,40,40,"(29, 6)",dwelling,2
162.0,41,41,"(20, 1)",shopping,1
162.0,42,42,"(41, 5)",shopping,1
162.0,43,43,"(30, 5)",exiting,0
162.0,44,44,"(34, 2)",shopping,1
162.0,45,45,"(33, 2)",shopping,1
162.0,46,46,"(28, 5)",shopping,2
162.0,47,47,"(11, 3)",shopping,1
162.0,48,48,"(27, 6)",shopping,1
162.0,49,49,"(14, 6)",shopping,1
162.0,50,50,"(30, 4)",shopping,1
162.0,51,51,"(19, 2)",shopping,1
162.0,52,52,"(44, 6)",dwelling,1
162.0,53,53,"(5, 7)",shopping,1
162.0,54,54,"(26, 4)",shopping,1
162.0,55,55,"(14, 5)",shopping,2
162.0,56,56,"(16, 5)",shopping,1
162.0,57,57,"(13, 4)",shopping,2
162.0,58,58,"(54, 3)",exiting,0
162.0,59,59,"(27, 5)",shopping,2
162.0,60,60,"(1, 2)",shopping,1
162.0,61,61,"(11, 5)",shopping,2
162.0,62,62,"(33, 5)",shopping,1
162.0,63,63,"(21, 6)",shopping,2
162.0,64,64,"(1, 6)",shopping,1
162.0,65,65,"(11, 6)",exiting,0
162.0,66,66,"(9, 6)",shopping,1
162.0,67,67,"(42, 5)",shopping,2
162.0,68,68,"(10, 4)",shopping,1
162.0,69,69,"(8, 4)",shopping,1
162.0,70,70,"(16, 6)",dwelling,2
162.0,71,71,"(2, 3)",shopping,1
162.0,72,72,"(7, 2)",shopping,2
162.0,73,73,"(8, 3)",shopping,2
162.0,74,74,"(50, 4)",shopping,2
162.0,75,75,"(47, 5)",shopping,1
162.0,76,76,"(4, 2)",shopping,2
162.0,77,77,"(7, 3)",shopping,2
162.0,78,78,"(6, 4)",shopping,2
162.0,79,79,"(4, 6)",shopping,1
162.0,80,80,"(1, 4)",shopping,2
162.0,81,81,"(1, 5)",shopping,1
163.0,22,22,"(32, 5)",exiting,0
163.0,32,32,"(15, 4)",exiting,0
163.0,33,33,"(23, 3)",exiting,0
163.0,35,35,"(29, 3)",shopping,1
163.0,36,36,"(30, 6)",exiting,0
163.0,37,37,"(48, 8)",dwelling,1
163.0,38,38,"(34, 5)",shopping,1
163.0,40,40,"(29, 6)",shopping,1
163.0,41,41,"(21, 1)",shopping,1
163.0,42,42,"(41, 6)",shopping,1
163.0,43,43,"(30, 5)",exiting,0
163.0,44,44,"(34, 1)",shopping,1
163.0,45,45,"(33, 3)",shopping,1
163.0,46,46,"(29, 5)",shopping,2
163.0,47,47,"(12, 3)",shopping,1
163.0,48,48,"(28, 6)",shopping,1
163.0,49,49,"(14, 6)",shopping,1
163.0,50,50,"(30, 4)",shopping,1
163.0,51,51,"(20, 2)",shopping,1
163.0,52,52,"(44, 6)",dwelling,1
163.0,53,53,"(5, 7)",shopping,1
163.0,54,54,"(27, 4)",shopping,1
163.0,55,55,"(15, 5)",shopping,2
163.0,56,56,"(16, 5)",shopping,1
163.0,57,57,"(13, 4)",shopping,2
163.0,58,58,"(55, 3)",exiting,0
163.0,59,59,"(28, 5)",shopping,2
163.0,60,60,"(1, 2)",shopping,1
163.0,61,61,"(11, 5)",shopping,2
163.0,62,62,"(33, 5)",shopping,1
163.0,63,63,"(22, 6)",shopping,2
163.0,64,64,"(1, 6)",shopping,1
163.0,65,65,"(11, 6)",exiting,0
163.0,66,66,"(9, 6)",shopping,1
163.0,67,67,"(42, 5)",shopping,2
163.0,68,68,"(11, 4)",shopping,1
163.0,69,69,"(8, 4)",shopping,1
163.0,70,70,"(16, 6)",shopping,1
163.0,71,71,"(1, 3)",shopping,1
163.0,72,72,"(8, 2)",shopping,2
163.0,73,73,"(8, 3)",shopping,2
163.0,74,74,"(49, 4)",shopping,2
163.0,75,75,"(46, 5)",shopping,1
163.0,76,76,"(5, 2)",shopping,2
163.0,77,77,"(6, 3)",shopping,2
163.0,78,78,"(6, 4)",shopping,2
163.0,79,79,"(4, 7)",shopping,1
163.0,80,80,"(1, 4)",shopping,2
163.0,81,81,"(1, 5)",shopping,1
164.0,22,22,"(32, 5)",exiting,0
164.0,32,32,"(15, 4)",exiting,0
164.0,33,33,"(22, 3)",exiting,0
164.0,35,35,"(30, 3)",shopping,1
164.0,36,36,"(30, 6)",exiting,0
164.0,37,37,"(48, 8)",shopping,0
164.0,38,38,"(34, 5)",shopping,1
164.0,40,40,"(29, 6)",shopping,1
164.0,41,41,"(22, 1)",shopping,1
164.0,42,42,"(42, 6)",shopping,1
164.0,43,43,"(30, 5)",exiting,0
164.0,44,44,"(33, 1)",shopping,1
164.0,45,45,"(32, 3)",shopping,1
164.0,46,46,"(29, 5)",shopping,2
164.0,47,47,"(11, 3)",shopping,1
164.0,48,48,"(28, 6)",dwelling,1
164.0,49,49,"(13, 6)",shopping,1
164.0,50,50,"(29, 4)",shopping,1
164.0,51,51,"(21, 2)",shopping,1
164.0,52,52,"(44, 6)",shopping,0
164.0,53,53,"(5, 7)",shopping,1
164.0,54,54,"(28, 4)",shopping,1
164.0,55,55,"(14, 5)",shopping,2
164.0,56,56,"(16, 5)",shopping,1
164.0,57,57,"(13, 4)",shopping,2
164.0,58,58,"(56, 3)",exiting,0
164.0,59,59,"(27, 5)",shopping,2
164.0,60,60,"(1, 2)",shopping,1
164.0,61,61,"(11, 5)",shopping,2
164.0,62,62,"(33, 5)",shopping,1
164.0,63,63,"(23, 6)",shopping,2
164.0,64,64,"(1, 6)",shopping,1
164.0,65,65,"(11, 6)",exiting,0
164.0,66,66,"(9, 6)",shopping,1
164.0,67,67,"(42, 5)",shopping,2
164.0,68,68,"(12, 4)",shopping,1
164.0,69,69,"(8, 4)",shopping,1
164.0,70,70,"(17, 6)",shopping,1
164.0,71,71,"(1, 3)",shopping,1
164.0,72,72,"(9, 2)",shopping,2
164.0,73,73,"(8, 3)",shopping,2
164.0,74,74,"(48, 4)",shopping,2
164.0,75,75,"(45, 5)",shopping,1
164.0,76,76,"(6, 2)",shopping,2
164.0,77,77,"(7, 3)",shopping,2
164.0,78,78,"(6, 4)",shopping,2
164.0,79,79,"(4, 7)",shopping,1
164.0,80,80,"(1, 4)",shopping,2
164.0,81,81,"(1, 5)",shopping,1
164.0,82,82,"(2, 4)",shopping,1
165.0,22,22,"(32, 5)",exiting,0
165.0,32,32,"(15, 4)",exiting,0
165.0,33,33,"(21, 3)",exiting,0
165.0,35,35,"(31, 3)",shopping,1
165.0,36,36,"(30, 6)",exiting,0
165.0,37,37,"(48, 8)",exiting,0
165.0,38,38,"(35, 5)",shopping,1
165.0,40,40,"(29, 6)",shopping,1
165.0,41,41,"(23, 1)",shopping,1
165.0,42,42,"(43, 6)",shopping,1
165.0,43,43,"(30, 5)",exiting,0
165.0,44,44,"(33, 1)",dwelling,1
165.0,45,45,"(32, 4)",shopping,1
165.0,46,46,"(29, 5)",shopping,2
165.0,47,47,"(10, 3)",shopping,1
165.0,48,48,"(28, 6)",dwelling,1
165.0,49,49,"(13, 6)",shopping,1
165.0,50,50,"(29, 4)",shopping,1
165.0,51,51,"(22, 2)",shopping,1
165.0,52,52,"(44, 6)",exiting,0
165.0,53,53,"(5, 7)",shopping,1
165.0,54,54,"(28, 4)",shopping,1
165.0,55,55,"(14, 5)",shopping,2
165.0,56,56,"(16, 5)",shopping,1
165.0,57,57,"(13, 4)",shopping,2
165.0,58,58,"(57, 3)",exiting,0
165.0,59,59,"(27, 4)",shopping,2
165.0,60,60,"(1, 2)",shopping,1
165.0,61,61,"(11, 5)",shopping,2
165.0,62,62,"(33, 5)",shopping,1
165.0,63,63,"(24, 6)",shopping,2
165.0,64,64,"(1, 6)",shopping,1
165.0,65,65,"(11, 6)",exiting,0
165.0,66,66,"(9, 6)",shopping,1
165.0,67,67,"(42, 5)",shopping,2
165.0,68,68,"(12, 3)",shopping,1
165.0,69,69,"(8, 4)",shopping,1
165.0,70,70,"(18, 6)",shopping,1
165.0,71,71,"(1, 3)",shopping,1
165.0,72,72,"(9, 3)",shopping,2
165.0,73,73,"(8, 3)",shopping,2
165.0,74,74,"(47, 4)",shopping,2
165.0,75,75,"(45, 4)",shopping,1
165.0,76,76,"(7, 2)",shopping,2
165.0,77,77,"(6, 3)",shopping,2
165.0,78,78,"(6, 4)",shopping,2
165.0,79,79,"(4, 7)",shopping,1
165.0,80,80,"(1, 4)",shopping,2
165.0,81,81,"(1, 5)",shopping,1
165.0,82,82,"(3, 4)",shopping,1
166.0,22,22,"(32, 5)",exiting,0
166.0,32,32,"(15, 4)",exiting,0
166.0,33,33,"(20, 3)",exiting,0
166.0,35,35,"(32, 3)",shopping,1
166.0,36,36,"(30, 6)",exiting,0
166.0,37,37,"(49, 8)",exiting,0
166.0,38,38,"(35, 5)",shopping,1
166.0,40,40,"(29, 6)",shopping,1
166.0,41,41,"(23, 1)",shopping,1
166.0,42,42,"(42, 6)",shopping,1
166.0,43,43,"(30, 4)",exiting,0
166.0,44,44,"(33, 1)",dwelling,1
166.0,45,45,"(31, 4)",shopping,1
166.0,46,46,"(29, 5)",shopping,2
166.0,47,47,"(10, 4)",shopping,1
166.0,48,48,"(28, 6)",shopping,0
166.0,49,49,"(13, 6)",shopping,1
166.0,50,50,"(29, 4)",shopping,1
166.0,51,51,"(23, 2)",shopping,1
166.0,52,52,"(45, 6)",exiting,0
166.0,53,53,"(5, 7)",shopping,1
166.0,54,54,"(28, 4)",shopping,1
166.0,55,55,"(14, 5)",shopping,2
166.0,56,56,"(16, 5)",shopping,1
166.0,57,57,"(14, 4)",shopping,2
166.0,58,58,"(57, 4)",exiting,0
166.0,59,59,"(27, 3)",shopping,2
166.0,60,60,"(2, 2)",shopping,1
166.0,61,61,"(11, 5)",shopping,2
166.0,62,62,"(33, 5)",shopping,1
166.0,63,63,"(25, 6)",shopping,2
166.0,64,64,"(1, 6)",shopping,1
166.0,65,65,"(11, 6)",exiting,0
166.0,66,66,"(9, 6)",shopping,1
166.0,67,67,"(42, 5)",shopping,2
166.0,68,68,"(13, 3)",shopping,1
166.0,69,69,"(8, 4)",shopping,1
166.0,70,70,"(19, 6)",shopping,1
166.0,71,71,"(1, 3)",shopping,1
166.0,72,72,"(9, 4)",shopping,2
166.0,73,73,"(7, 3)",shopping,2
166.0,74,74,"(46, 4)",shopping,2
166.0,75,75,"(44, 4)",shopping,1
166.0,76,76,"(8, 2)",shopping,2
166.0,77,77,"(6, 2)",shopping,2
166.0,78,78,"(6, 4)",shopping,2
166.0,79,79,"(4, 7)",shopping,1
166.0,80,80,"(1, 4)",shopping,2
166.0,81,81,"(1, 5)",shopping,1
166.0,82,82,"(4, 4)",shopping,1
166.0,83,83,"(2, 4)",shopping,1
167.0,22,22,"(32, 5)",exiting,0
167.0,32,32,"(15, 4)",exiting,0
167.0,33,33,"(19, 3)",exiting,0
167.0,35,35,"(33, 3)",shopping,1
167.0,36,36,"(30, 6)",exiting,0
167.0,37,37,"(50, 8)",exiting,0
167.0,38,38,"(35, 5)",shopping,1
167.0,40,40,"(29, 6)",shopping,1
167.0,41,41,"(23, 1)",shopping,1
167.0,42,42,"(43, 6)",shopping,1
167.0,43,43,"(30, 4)",exiting,0
167.0,44,44,"(33, 1)",shopping,0
167.0,45,45,"(31, 4)",shopping,1
167.0,46,46,"(29, 5)",shopping,2
167.0,47,47,"(10, 5)",shopping,1
167.0,48,48,"(28, 6)",exiting,0
167.0,49,49,"(13, 6)",shopping,1
167.0,50,50,"(29, 4)",shopping,1
167.0,51,51,"(24, 2)",shopping,1
167.0,52,52,"(46, 6)",exiting,0
167.0,53,53,"(5, 7)",shopping,1
167.0,54,54,"(28, 4)",shopping,1
167.0,55,55,"(14, 5)",shopping,2
167.0,56,56,"(16, 5)",shopping,1
167.0,57,57,"(14, 4)",shopping,2
167.0,59,59,"(27, 3)",dwelling,2
167.0,60,60,"(3, 2)",shopping,1
167.0,61,61,"(11, 5)",shopping,2
167.0,62,62,"(33, 5)",shopping,1
167.0,63,63,"(26, 6)",shopping,2
167.0,64,64,"(1, 6)",shopping,1
167.0,65,65,"(10, 6)",exiting,0
167.0,66,66,"(9, 6)",shopping,1
167.0,67,67,"(42, 5)",shopping,2
167.0,68,68,"(14, 3)",shopping,1
167.0,69,69,"(8, 3)",shopping,1
167.0,70,70,"(20, 6)",shopping,1
167.0,71,71,"(1, 3)",shopping,1
167.0,72,72,"(9, 4)",shopping,2
167.0,73,73,"(7, 4)",shopping,2
167.0,74,74,"(46, 5)",shopping,2
167.0,75,75,"(43, 4)",shopping,1
167.0,76,76,"(9, 2)",shopping,2
167.0,77,77,"(6, 1)",shopping,2
167.0,78,78,"(6, 4)",shopping,2
167.0,79,79,"(4, 7)",shopping,1
167.0,80,80,"(1, 4)",shopping,2
167.0,81,81,"(1, 5)",shopping,1
167.0,82,82,"(5, 4)",shopping,1
167.0,83,83,"(2, 4)",shopping,1
168.0,22,22,"(32, 5)",exiting,0
168.0,32,32,"(15, 4)",exiting,0
168.0,33,33,"(18, 3)",exiting,0
168.0,35,35,"(34, 3)",shopping,1
168.0,36,36,"(30, 6)",exiting,0
168.0,37,37,"(51, 8)",exiting,0
168.0,38,38,"(35, 5)",shopping,1
168.0,40,40,"(29, 6)",shopping,1
168.0,41,41,"(23, 1)",shopping,1
168.0,42,42,"(44, 6)",shopping,1
168.0,43,43,"(30, 4)",exiting,0
168.0,44,44,"(33, 1)",exiting,0
168.0,45,45,"(31, 4)",shopping,1
168.0,46,46,"(29, 5)",shopping,2
168.0,47,47,"(10, 4)",shopping,1
168.0,48,48,"(28, 6)",exiting,0
168.0,49,49,"(13, 6)",shopping,1
168.0,50,50,"(29, 4)",shopping,1
168.0,51,51,"(24, 3)",shopping,1
168.0,52,52,"(47, 6)",exiting,0
168.0,53,53,"(5, 7)",shopping,1
168.0,54,54,"(28, 4)",shopping,1
168.0,55,55,"(14, 5)",shopping,2
168.0,56,56,"(16, 5)",shopping,1
168.0,57,57,"(13, 4)",shopping,2
168.0,59,59,"(27, 3)",dwelling,2
168.0,60,60,"(4, 2)",shopping,1
168.0,61,61,"(10, 5)",shopping,2
168.0,62,62,"(33, 5)",shopping,1
168.0,63,63,"(27, 6)",shopping,2
168.0,64,64,"(1, 6)",shopping,1
168.0,65,65,"(10, 6)",exiting,0
168.0,66,66,"(9, 7)",shopping,1
168.0,67,67,"(42, 5)",shopping,2
168.0,68,68,"(15, 3)",shopping,1
168.0,69,69,"(8, 3)",shopping,1
168.0,70,70,"(21, 6)",shopping,1
168.0,71,71,"(1, 3)",shopping,1
168.0,72,72,"(9, 4)",shopping,2
168.0,73,73,"(7, 5)",shopping,2
168.0,74,74,"(45, 5)",shopping,2
168.0,75,75,"(42, 4)",shopping,1
168.0,76,76,"(9, 3)",shopping,2
168.0,77,77,"(7, 1)",shopping,2
168.0,78,78,"(6, 4)",shopping,2
168.0,79,79,"(4, 7)",shopping,1
168.0,80,80,"(1, 4)",shopping,2
168.0,81,81,"(1, 5)",shopping,1
168.0,82,82,"(5, 5)",shopping,1
168.0,83,83,"(2, 4)",shopping,1
168.0,84,84,"(2, 5)",shopping,1
169.0,22,22,"(32, 5)",exiting,0
169.0,32,32,"(15, 4)",exiting,0
169.0,33,33,"(17, 3)",exiting,0
169.0,35,35,"(35, 3)",shopping,1
169.0,36,36,"(31, 6)",exiting,0
169.0,37,37,"(52, 8)",exiting,0
169.0,38,38,"(35, 5)",shopping,1
169.0,40,40,"(30, 6)",shopping,1
169.0,41,41,"(23, 1)",shopping,1
169.0,42,42,"(44, 6)",dwelling,1
169.0,43,43,"(30, 4)",exiting,0
169.0,44,44,"(34, 1)",exiting,0
169.0,45,45,"(31, 4)",shopping,1
169.0,46,46,"(29, 6)",shopping,2
169.0,47,47,"(11, 4)",shopping,1
169.0,48,48,"(28, 6)",exiting,0
169.0,49,49,"(13, 6)",shopping,1
169.0,50,50,"(29, 4)",shopping,1
169.0,51,51,"(25, 3)",shopping,1
169.0,52,52,"(48, 6)",exiting,0
169.0,53,53,"(5, 7)",shopping,1
169.0,54,54,"(28, 4)",shopping,1
169.0,55,55,"(14, 5)",shopping,2
169.0,56,56,"(16, 5)",shopping,1
169.0,57,57,"(13, 4)",shopping,2
169.0,59,59,"(27, 3)",shopping,1
169.0,60,60,"(5, 2)",shopping,1
169.0,61,61,"(10, 5)",shopping,2
169.0,62,62,"(33, 5)",shopping,1
169.0,63,63,"(27, 6)",shopping,2
169.0,64,64,"(1, 6)",shopping,1
169.0,65,65,"(10, 6)",exiting,0
169.0,66,66,"(9, 7)",shopping,1
169.0,67,67,"(42, 5)",shopping,2
169.0,68,68,"(16, 3)",shopping,1
169.0,69,69,"(8, 3)",shopping,1
169.0,70,70,"(21, 5)",shopping,1
169.0,71,71,"(1, 3)",shopping,1
169.0,72,72,"(9, 4)",shopping,2
169.0,73,73,"(8, 5)",shopping,2
169.0,74,74,"(44, 5)",shopping,2
169.0,75,75,"(41, 4)",shopping,1
169.0,76,76,"(10, 3)",shopping,2
169.0,77,77,"(8, 1)",shopping,2
169.0,78,78,"(6, 4)",shopping,2
169.0,79,79,"(4, 7)",shopping,1
169.0,80,80,"(1, 4)",shopping,2
169.0,81,81,"(1, 5)",shopping,1
169.0,82,82,"(6, 5)",shopping,1
169.0,83,83,"(2, 4)",shopping,1
169.0,84,84,"(2, 5)",shopping,1
170.0,22,22,"(32, 5)",exiting,0
170.0,32,32,"(15, 4)",exiting,0
170.0,33,33,"(17, 3)",exiting,0
170.0,35,35,"(36, 3)",shopping,1
170.0,36,36,"(31, 6)",exiting,0
170.0,37,37,"(53, 8)",exiting,0
170.0,38,38,"(35, 5)",shopping,1
170.0,40,40,"(30, 6)",shopping,1
170.0,41,41,"(23, 1)",shopping,1
170.0,42,42,"(44, 6)",dwelling,1
170.0,43,43,"(30, 4)",exiting,0
170.0,44,44,"(35, 1)",exiting,0
170.0,45,45,"(31, 5)",shopping,1
170.0,46,46,"(29, 6)",dwelling,2
170.0,47,47,"(12, 4)",shopping,1
170.0,48,48,"(28, 6)",exiting,0
170.0,49,49,"(13, 6)",shopping,1
170.0,50,50,"(28, 4)",shopping,1
170.0,51,51,"(25, 4)",shopping,1
170.0,52,52,"(49, 6)",exiting,0
170.0,53,53,"(5, 6)",shopping,1
170.0,54,54,"(28, 3)",shopping,1
170.0,55,55,"(14, 5)",shopping,2
170.0,56,56,"(16, 5)",shopping,1
170.0,57,57,"(13, 4)",shopping,2
170.0,59,59,"(27, 4)",shopping,1
170.0,60,60,"(5, 3)",shopping,1
170.0,61,61,"(10, 5)",shopping,2
170.0,62,62,"(33, 5)",shopping,1
170.0,63,63,"(27, 6)",shopping,2
170.0,64,64,"(1, 6)",shopping,1
170.0,65,65,"(10, 6)",exiting,0
170.0,66,66,"(9, 7)",shopping,1
170.0,67,67,"(42, 5)",shopping,2
170.0,68,68,"(16, 4)",shopping,1
170.0,69,69,"(8, 3)",shopping,1
170.0,70,70,"(22, 5)",shopping,1
170.0,71,71,"(1, 3)",shopping,1
170.0,72,72,"(9, 4)",shopping,2
170.0,73,73,"(9, 5)",shopping,2
170.0,74,74,"(43, 5)",shopping,2
170.0,75,75,"(40, 4)",shopping,1
170.0,76,76,"(11, 3)",shopping,2
170.0,77,77,"(9, 1)",shopping,2
170.0,78,78,"(6, 4)",shopping,2
170.0,79,79,"(4, 7)",shopping,1
170.0,80,80,"(1, 4)",shopping,2
170.0,81,81,"(1, 5)",shopping,1
170.0,82,82,"(7, 5)",shopping,1
170.0,83,83,"(2, 4)",shopping,1
170.0,84,84,"(2, 5)",shopping,1
170.0,85,85,"(57, 4)",shopping,1
171.0,22,22,"(32, 5)",exiting,0
171.0,32,32,"(15, 4)",exiting,0
171.0,33,33,"(17, 3)",exiting,0
171.0,35,35,"(37, 3)",shopping,1
171.0,36,36,"(31, 6)",exiting,0
171.0,37,37,"(54, 8)",exiting,0
171.0,38,38,"(35, 5)",shopping,1
171.0,40,40,"(30, 6)",shopping,1
171.0,41,41,"(24, 1)",shopping,1
171.0,42,42,"(44, 6)",shopping,0
171.0,43,43,"(30, 4)",exiting,0
171.0,44,44,"(36, 1)",exiting,0
171.0,45,45,"(31, 5)",shopping,1
171.0,46,46,"(29, 6)",dwelling,2
171.0,47,47,"(12, 5)",shopping,1
171.0,48,48,"(28, 6)",exiting,0
171.0,49,49,"(13, 6)",shopping,1
171.0,50,50,"(28, 5)",shopping,1
171.0,51,51,"(26, 4)",shopping,1
171.0,52,52,"(50, 6)",exiting,0
171.0,53,53,"(5, 6)",shopping,1
171.0,54,54,"(29, 3)",shopping,1
171.0,55,55,"(14, 5)",shopping,2
171.0,56,56,"(17, 5)",shopping,1
171.0,57,57,"(13, 4)",shopping,2
171.0,59,59,"(27, 5)",shopping,1
171.0,60,60,"(5, 4)",shopping,1
171.0,61,61,"(10, 5)",shopping,2
171.0,62,62,"(33, 5)",shopping,1
171.0,63,63,"(27, 6)",shopping,2
171.0,64,64,"(2, 6)",shopping,1
171.0,65,65,"(10, 6)",exiting,0
171.0,66,66,"(9, 7)",shopping,1
171.0,67,67,"(42, 5)",shopping,2
171.0,68,68,"(17, 4)",shopping,1
171.0,69,69,"(8, 3)",shopping,1
171.0,70,70,"(23, 5)",shopping,1
171.0,71,71,"(1, 3)",shopping,1
171.0,72,72,"(9, 4)",shopping,2
171.0,73,73,"(8, 5)",shopping,2
171.0,74,74,"(43, 5)",shopping,2
171.0,75,75,"(39, 4)",shopping,1
171.0,76,76,"(12, 3)",shopping,2
171.0,77,77,"(9, 1)",dwelling,2
171.0,78,78,"(6, 4)",shopping,2
171.0,79,79,"(4, 7)",shopping,1
171.0,80,80,"(1, 4)",shopping,2
171.0,81,81,"(1, 5)",shopping,1
171.0,82,82,"(7, 4)",shopping,1
171.0,83,83,"(2, 4)",shopping,1
171.0,84,84,"(2, 5)",shopping,1
171.0,85,85,"(57, 4)",shopping,1
172.0,22,22,"(32, 5)",exiting,0
172.0,32,32,"(14, 4)",exiting,0
172.0,33,33,"(16, 3)",exiting,0
172.0,35,35,"(38, 3)",shopping,1
172.0,36,36,"(31, 6)",exiting,0
172.0,37,37,"(55, 8)",exiting,0
172.0,38,38,"(35, 5)",shopping,1
172.0,40,40,"(30, 6)",shopping,1
172.0,41,41,"(24, 2)",shopping,1
172.0,42,42,"(44, 6)",exiting,0
172.0,43,43,"(30, 4)",exiting,0
172.0,44,44,"(37, 1)",exiting,0
172.0,45,45,"(30, 5)",shopping,1
172.0,46,46,"(29, 6)",shopping,1
172.0,47,47,"(12, 6)",shopping,1
172.0,48,48,"(28, 6)",exiting,0
172.0,49,49,"(13, 6)",shopping,1
172.0,50,50,"(28, 4)",shopping,1
172.0,51,51,"(27, 4)",shopping,1
172.0,52,52,"(51, 6)",exiting,0
172.0,53,53,"(5, 6)",shopping,1
172.0,54,54,"(30, 3)",shopping,1
172.0,55,55,"(14, 5)",shopping,2
172.0,56,56,"(17, 5)",shopping,1
172.0,57,57,"(13, 4)",shopping,2
172.0,59,59,"(27, 5)",shopping,1
172.0,60,60,"(5, 5)",shopping,1
172.0,61,61,"(10, 5)",shopping,2
172.0,62,62,"(33, 4)",shopping,1
172.0,63,63,"(27, 6)",shopping,2
172.0,64,64,"(2, 6)",shopping,1
172.0,65,65,"(9, 6)",exiting,0
172.0,66,66,"(9, 7)",shopping,1
172.0,67,67,"(41, 5)",shopping,2
172.0,68,68,"(18, 4)",shopping,1
172.0,69,69,"(8, 3)",shopping,1
172.0,70,70,"(24, 5)",shopping,1
172.0,71,71,"(1, 3)",shopping,1
172.0,72,72,"(9, 4)",shopping,2
172.0,73,73,"(8, 5)",shopping,2
172.0,74,74,"(43, 5)",shopping,2
172.0,75,75,"(39, 3)",shopping,1
172.0,76,76,"(13, 3)",shopping,2
172.0,77,77,"(9, 1)",dwelling,2
172.0,78,78,"(6, 3)",shopping,2
172.0,79,79,"(4, 7)",shopping,1
172.0,80,80,"(1, 4)",shopping,2
172.0,81,81,"(1, 5)",shopping,1
172.0,82,82,"(7, 3)",shopping,1
172.0,83,83,"(2, 4)",shopping,1
172.0,84,84,"(2, 5)",shopping,1
172.0,85,85,"(57, 4)",shopping,1
172.0,86,86,"(57, 5)",shopping,2
173.0,22,22,"(32, 4)",exiting,0
173.0,32,32,"(14, 4)",exiting,0
173.0,33,33,"(16, 3)",exiting,0
173.0,35,35,"(38, 4)",shopping,1
173.0,36,36,"(31, 6)",exiting,0
173.0,37,37,"(56, 8)",exiting,0
173.0,38,38,"(35, 5)",shopping,1
173.0,40,40,"(30, 6)",shopping,1
173.0,41,41,"(24, 3)",shopping,1
173.0,42,42,"(45, 6)",exiting,0
173.0,43,43,"(30, 4)",exiting,0
173.0,44,44,"(38, 1)",exiting,0
173.0,45,45,"(29, 5)",shopping,1
173.0,46,46,"(29, 6)",shopping,1
173.0,47,47,"(11, 6)",shopping,1
173.0,48,48,"(28, 6)",exiting,0
173.0,49,49,"(13, 6)",shopping,1
173.0,50,50,"(28, 3)",shopping,1
173.0,51,51,"(27, 4)",shopping,1
173.0,52,52,"(52, 6)",exiting,0
173.0,53,53,"(5, 6)",shopping,1
173.0,54,54,"(31, 3)",shopping,1
173.0,55,55,"(14, 5)",shopping,2
173.0,56,56,"(17, 5)",shopping,1
173.0,57,57,"(13, 4)",shopping,2
173.0,59,59,"(27, 5)",shopping,1
